"","GSE33000","GSE26927","GSE108000","GSE43490","GSE20292","GSE20164","GSE20333"
"OR2W1",1.0932583605947,3.62328495140266,1.02904988812631,7.31474297502073,5.65732562022573,4.52266120422242,4.90949696773613
"OR3A1",1.00942645485978,4.11588984454058,1.00595062541038,7.31474297502073,6.24072802795766,2.47364611051037,2.04953089637514
"OR3A2",0.994143894204659,4.60365445130464,1.00423550713563,7.31474297502073,5.38695278126138,4.37865374960466,4.20640004844159
"OR52A1",1.06009607195051,4.69750223170699,1.04522646937717,7.31474297502073,6.69307111225449,3.59638740431231,4.66251807848752
"OR5I1",1.58501360196124,4.2156387815612,1.06729168276275,7.31474297502073,6.88008561480275,5.07803597348049,5.34729701824021
"OR7A17",1.11829412805324,4.1708152534366,1.04994486401914,7.31474297502073,6.30687815628918,4.95233573870268,4.61009699150567
"OR7A5",1.09885159097886,6.11322908615545,1.11301663108383,7.31474297502073,8.03112179140356,5.90180839681481,5.79069059588562
"OR7C2",1.05066056187778,5.20743058419843,1.093283099071,7.31474297502073,7.09230527671084,3.20474346099862,2.28729595787342
"OSBP",1.00279010529397,11.3894908141985,0.928175782413907,5.8161521790766,8.27583977844201,7.20703245730678,7.72159659764918
"OSBP2",1.01234696826369,9.45706797607461,0.926939370789294,7.31474297502073,7.75599615949585,3.7745473915287,2.89871215495309
"OSGEPL1",0.841273400903478,6.18075198236442,0.926166186840894,7.31474297502073,6.90893836598478,4.74536598997761,4.75955394839393
"OSM",0.973729278117681,4.92957026836013,0.644067430267604,4.15224207177563,6.0274903845115,2.29360053362281,2.68676260101178
"OSMR",0.969612542242676,4.960969620031,1.0330266365645,7.31474297502073,5.45845033911432,5.40571119819214,4.91793950486845
"OSR2",1.08502000763758,3.3192651210793,0.996675836709726,7.31474297502073,5.23595087709498,3.55775453634636,4.40368159458486
"OSTF1",0.908841947295803,10.4404223855717,1.14183119690275,8.37666033145712,7.14298410565884,6.75333232180654,6.61319291956265
"OTOF",1.09074763174741,6.35318340519961,0.850677602397678,7.31474297502073,5.75518830502814,2.7496111288069,3.08788304866097
"OTUD4",1.01379641963711,10.3992672863994,0.993896977675488,4.71381802956017,6.66166673542872,3.54445188143453,4.05502398110654
"OVGP1",1.03118521435273,8.48950984920147,1.08155431460406,5.05929458931406,8.80987056526522,5.72047702539184,6.19725352825347
"OVOL1",0.946124008197286,4.47068016161378,1.02481814849074,7.31474297502073,6.85146432137283,4.0512989506613,3.45628515498711
"OVOL2",0.867099553572404,6.0140526143999,0.977763527611693,7.31474297502073,5.14227397735225,2.99692702601038,3.46240152539003
"OXA1L",0.879709958354726,8.89129441550414,1.06600864226708,7.31474297502073,9.01586143925325,7.10141559426403,7.16406868348167
"OXCT1",0.803239585722325,9.24998707840551,0.73895715611842,7.66571382011138,8.12895204424142,7.78702954271608,7.35536671484251
"OXSR1",1.00546527240553,10.0022068535184,0.906964827890981,5.47911417288133,8.22934990971039,7.05345538706141,6.7831389306625
"OXT",1.17683770632706,5.37209580808834,0.670544664799616,4.26832063740269,6.31096581340963,5.03390636768923,3.18159094945783
"P2RX1",1.06449894041624,6.00280902512318,1.11450252661726,7.31474297502073,7.81358166465888,4.97161756071721,5.27283549667936
"P2RX2",1.05085958632179,4.01843253619565,1.06857538556754,7.31474297502073,5.69066829723112,4.04552418496427,4.30840984108308
"P2RX3",1.12282182864081,5.00321736839148,1.06395984811829,7.31474297502073,5.52565222450492,3.78597237776809,2.91876235447027
"P2RX4",0.944818850644823,7.80269396245942,1.17802654905958,7.31474297502073,7.40629658744479,5.95389676675257,4.65831667838493
"P2RX5",1.01514929045735,4.53558222722132,0.964478892843652,4.93103669132872,7.39194445083562,7.01237828581339,5.12174962774366
"P2RX7",0.910671944972132,9.32075124248321,1.06574281215819,8.35388961685687,6.51644257381264,5.0303984016185,6.083154941911
"P2RY1",1.03198227269477,5.97145957216218,1.28718134933795,7.31474297502073,5.29475502405599,4.59786558401805,4.3619578881691
"P2RY13",1.054572593212,6.90980690192492,1.25531716624296,7.31474297502073,7.13052910091607,3.04418465655806,5.08189736359787
"P2RY2",0.994313546504535,4.72732149658157,1.21976870112151,5.26360146676332,6.61904732641138,3.1289348985972,2.81310501430583
"P2RY4",1.03383693602479,5.72978155022715,1.01848309522569,4.15661590628676,6.46798524310529,5.8682402540108,5.5031581873676
"P2RY6",0.987844688080311,5.458621340235,1.14061872851724,3.63798193039621,6.42519739088414,6.07396297012793,5.50656624781586
"P4HA1",1.1106470593858,9.39541056163221,1.02485105463721,7.31474297502073,8.64309617983166,7.46728983244363,7.31231748567263
"P4HB",1.09722065030512,10.5343224646528,0.887008165893765,10.7988555323912,6.51989552021539,8.87317213590435,6.17867828736306
"PABPC1",1.05700022443806,11.1620324774645,1.30052945041299,10.6574963286642,9.69233121689544,8.91813711758084,10.3022469427002
"PABPC3",1.22230878761279,4.80849459409065,1.16238879926528,5.84473280774112,9.04715549932936,8.12896833458371,8.97530011825259
"PABPN1",0.989646377140719,10.3293361117625,0.951461078367952,10.0450222399908,8.00072136839991,6.45751882118852,7.7554051186775
"PACSIN2",0.994510636462815,10.9191556188672,0.972340877007525,7.31474297502073,10.4116181960817,9.222233695279,9.34992725053703
"PADI1",1.06136818989429,5.24615035369606,0.812199277630363,7.31474297502073,9.27936076387103,6.35546571693904,6.93556491083937
"PADI4",0.999126564785635,6.58695325208762,0.983401835671057,7.31474297502073,5.59854526676552,3.0058040626646,3.32582911451913
"PAEP",1.03403508782741,5.24393304546484,1.02845918616013,7.31474297502073,5.74728056580338,3.09595243555055,2.47722812370207
"PAFAH1B1",0.839422308021309,12.0265025004993,0.94410480672684,4.83156608479394,7.69637786012923,7.13570363116515,8.73572398864011
"PAFAH1B2",0.982593757515401,5.88333148609246,1.05566274079733,9.68583602072532,6.26376231795749,5.08666493119556,5.71089303780648
"PAFAH1B3",1.20184428568019,8.10967583604037,0.91965693025636,7.38031097609221,8.30203791245276,5.99799702848328,5.46654644341896
"PAFAH2",0.93740145930786,7.48947002346243,0.993761848522438,5.25195296686576,7.49616480209518,5.82610168108527,5.36632463941422
"PAICS",0.917528126412222,11.2726985813842,1.01560708471796,8.96960125296044,5.30290104713987,3.86599917625104,8.59101155996731
"PAIP1",0.948837996239106,7.18664706146368,0.549841198394957,7.31474297502073,9.46261046315801,7.97846922975748,6.23721822074822
"PAK1",0.732852515958724,11.0620905707115,0.853549374064504,7.31474297502073,4.98015930716955,3.23746598505041,2.32480172423751
"PAK2",1.03111943798083,9.58776612176662,1.16439488762899,8.10647274065493,7.70478571799575,6.57457020672303,4.00916216439451
"PAK3",0.726559293213174,11.7251396683383,0.67941420979264,7.31474297502073,10.0202371511054,5.89240244299679,8.46062217211766
"PAK4",1.11262681597763,8.35914274957909,0.959262566542916,4.8468661266118,8.76228015248612,2.96392597732521,6.94581205109309
"PAK6",1.03812483622912,8.64193626558448,0.592063170036446,7.31474297502073,6.71352489915205,5.67620633179201,5.32786985590662
"PALM",1.08894837214797,12.0797197178617,0.875306165050564,12.2124028792155,9.12377456653643,7.52382920100277,8.24381343802862
"PAM",0.998873646913308,10.6843795414445,0.907246336526243,7.31474297502073,10.0498618516787,8.50942703036056,8.87346025357895
"PANX1",0.84879661917136,6.21323847706472,0.959167561051571,7.31474297502073,6.24148733644828,5.39046306011294,5.65647172038811
"PAPOLB",1.0544709611251,3.6468886183082,1.0169317192641,7.31474297502073,5.22626346222465,1.92456868078016,2.40280186102009
"PAPSS1",0.911590877543526,11.5882121509291,1.34488451833624,9.15323630007484,9.89936325455659,9.14514603852516,9.5350509834159
"PAPSS2",1.04966079120022,8.65139299139115,0.718711388402979,5.54535346916381,6.24671784699147,5.9777417094201,5.90177465157815
"PAQR4",0.941036870727467,10.365398618424,0.981351952180227,6.91896663566166,9.35189019432211,8.09549238617552,7.90724176619969
"PARD3",1.07713479762943,5.71755575930914,1.06240727072299,5.6348108486137,5.75260219081191,4.40696670712506,7.02256790898026
"PARD6A",1.10375246405764,9.70687789645451,0.743534644909784,6.60187791627568,8.02048917521432,6.47874029963949,6.65284894402592
"PARG",0.88338975348317,5.80441539214753,1.18201220257349,7.31474297502073,6.80013203517703,5.4362731470276,5.58691757782978
"PARK2",1.0775170135269,5.74659368592079,1.19604174789174,7.31474297502073,5.82457182269415,5.10399359397033,4.80232212077021
"PARK7",0.97772887475471,12.6869947358876,0.975805555155359,12.2117054134229,12.4579556624227,10.8157618837793,10.5435685365856
"PARN",0.973765198380082,9.15853832775034,1.04769161647949,6.71464644559673,8.78015041808205,7.23098017183843,7.48540221001166
"PARP1",0.903659777409956,11.9670708954666,1.04836456855517,10.5815588894088,8.64385364756229,8.31820801707597,8.07654974823427
"PARP2",0.945740494800544,8.55627952501779,1.08369675587946,7.31474297502073,6.71904513415763,8.18474536951037,6.31558813715902
"PARP3",1.05038952058638,4.65892747640521,1.01675851469131,7.79837871708808,6.96543220008927,5.41849880759538,4.42525721094605
"PARP4",1.08009005885499,9.42341902071165,1.3139460676079,5.94404213296106,7.9216100394254,7.77321631579818,7.5393209757457
"PARVA",0.961680542632086,7.23647018826633,0.95096591770264,4.69396742289937,8.64504547781914,6.34948085874232,6.39967601867198
"PARVB",1.10303557447748,7.53660335316598,0.892140411828337,5.1468574086957,6.99177148809594,6.21245160009287,6.15512310356271
"PAWR",1.02795310940436,5.87482750192864,1.15954882249223,5.62115614465723,4.89249266383901,4.08088288281291,6.88131418967567
"PAX1",1.11351648597182,4.46538259597956,0.984242082636295,7.31474297502073,7.50069986533437,4.98490517836842,5.71114975573617
"PAX3",1.87868649646552,4.07794537233978,1.04265129234462,7.31474297502073,7.1288737524399,3.56212200089961,2.56511352123787
"PAX4",1.01141868596861,3.97268296061227,1.09171570149046,7.55396831683719,6.88814699536436,4.32606571656097,4.30380289244445
"PAX6",1.0884958018935,7.25230036779387,1.03123727763895,4.87185292465014,8.92925657672738,5.00482532103472,7.12780845717398
"PAX7",1.03580351850391,5.92438406298282,0.731951999412893,7.31474297502073,6.72350340268682,2.87882736868558,2.84050238073788
"PAX8",1.04349276954048,5.3661307175427,1.08558143694244,6.92774098032045,6.06182512641171,5.24697553554149,8.32723727738667
"PAX9",1.11504944143626,5.47169994275218,1.00478521316709,7.31474297502073,5.87442638255631,5.25662049117758,3.79110988164144
"PBOV1",1.06540674789569,4.7693046386605,1.12125914573986,7.31474297502073,5.76978146534693,2.06422149584959,2.93076645991672
"PBX1",1.11070280227759,8.25467797325767,1.10239600273413,10.53370400417,5.92804478034086,7.49821991247263,4.46231072558244
"PBX2",1.11341258898735,8.40000638969467,1.00128254900544,7.31474297502073,7.12602865195482,4.8315883468813,6.87086987388471
"PBX3",0.988703947722937,10.0752451993045,1.10915572292125,7.8630866544325,8.55874483348007,7.5518213766405,7.67247015087363
"PBXIP1",1.19382815429979,7.50761641847285,0.966823420601876,8.30348894827247,9.98404710735011,4.53967043261328,9.50365052339162
"PC",1.09243226916941,4.20411192921385,0.798722649789198,10.106317729737,8.33643551032494,7.74087962798122,7.09526294630459
"PCBD1",1.09448217729863,9.43439681760209,0.767365966712097,9.32628201348422,7.19206593639121,6.78379940985996,6.58488028212409
"PCBP1",1.04677817709824,12.1345893637431,0.802870091255959,9.41805309147396,9.19640524811051,9.62767375548912,8.51733705432809
"PCBP2",1.02650826267845,11.5968006284457,1.00804593668747,5.01376292049051,9.23462185298271,9.05130238451184,8.98401636914626
"PCBP3",1.0625937431607,6.3468283631217,0.873134258686654,3.78263247257676,7.22548947359076,5.6691493219408,5.02882181488582
"PCCA",1.04422786099253,9.78552216158292,0.864447190276156,8.4834238699072,4.78718800895948,5.28464582842777,5.63063402358258
"PCCB",1.11080321375878,10.5363097591699,1.0275208263533,6.24917203943328,7.9712253039304,7.3631111033086,7.17292750943813
"PCDH1",1.02267000852843,3.91953893247819,0.998183567765966,7.31474297502073,6.80302488033161,5.12087046272808,4.7089649892381
"PCDH11X",0.925217049094235,3.73833546694545,0.937346535743326,7.31474297502073,5.60599949589486,3.92422132614749,5.40691232563014
"PCDH12",1.09197211874412,4.93214040654427,0.954072426024343,7.31474297502073,7.63032737177767,4.14842174630254,3.74956472026767
"PCDH17",0.871044020614608,10.3378240631095,1.14821792642706,11.0905789525342,9.98576615672794,6.66687986311121,9.85998988169919
"PCDH7",0.983233796982005,9.47908636961738,0.936827813996742,7.39697212047086,4.84453730317002,4.17459290778354,7.10032499423552
"PCDH8",0.91881937831344,6.5137485394383,0.421806975736226,7.80316762809043,5.45956244408316,4.36788108653689,5.78077309813719
"PCDH9",0.932648080369402,7.56599113759439,1.26677435489606,10.5412226466213,10.7387561141005,8.02920761496839,10.8011179212183
"PCDHA1",0.963379445310081,3.08091799557113,1.09978519505706,5.41092674445566,6.65357485862033,6.63700596985586,5.79645831397761
"PCDHA10",0.960996665483199,4.17859393341099,1.12083468018635,7.31474297502073,6.23082553302376,3.60401620189089,3.10295004931845
"PCDHA2",0.995163695133536,4.22194657848701,1.07346390719997,7.31474297502073,7.21991217980861,3.44800508614735,3.20433268132736
"PCDHB11",0.954214794799389,3.14130283183335,1.0693585675799,7.31474297502073,6.43972659947597,2.78669289701936,2.78057186133065
"PCDHB12",1.02890694502916,6.63153640212999,1.20444174912651,7.31474297502073,7.62328146485576,4.21764907889666,4.23154649335008
"PCDHB13",0.985601994098587,4.95371794280616,1.07954014426204,6.38199863437236,7.00476029124487,2.48275595431018,3.32185027510428
"PCDHB6",1.08330071958082,5.22162023534656,1.10551663194421,7.31474297502073,6.97923325453088,4.15090762083168,4.55914798208939
"PCDHB8",1.00059140981976,3.67232255362323,1.09637254096371,7.31474297502073,5.42443531118289,2.48709303716136,3.56983728166729
"PCDHGA9",1.68896631366907,5.01894344698926,1.09465834332997,7.31474297502073,7.00466877911721,3.64979438177199,2.34055674497648
"PCDHGB6",1.67425628026972,6.61809083797787,1.09428629242472,7.31474297502073,5.19980404484546,2.23057506472437,3.19628459425992
"PCDHGC3",1.4301213696196,5.01507860034974,1.04324975864302,7.31474297502073,5.35117621842037,3.35942285316348,5.01855555354226
"PCF11",0.927572606767144,9.51022621272906,1.11861726044526,7.31474297502073,6.48533755619979,5.98584276711367,6.45744851168917
"PCGF2",1.06335018709598,9.88832780803137,1.05531787880549,7.31474297502073,7.80688614598893,7.15671595618721,6.47112421728735
"PCGF3",1.01547179609188,4.46621220757858,0.971454651373595,5.70541130123548,6.30428611667621,5.3277652914052,6.66891884650851
"PCK1",1.12214178333207,4.15946578149543,0.250806409612734,7.31474297502073,5.12168295412139,3.03001793205519,3.72900612737567
"PCK2",0.963778020761145,4.63395640443334,0.746222731785499,7.94949439494409,6.92398726801801,5.59972458318864,6.03986030541518
"PCM1",0.86865538605558,10.5817883666172,1.1993230539581,5.97354814889329,9.03935574810724,5.46695573724018,7.09895031946904
"PCMT1",0.798590835367315,13.4737413359096,0.852533925323285,6.27989645628092,7.19578934267459,8.68062086665003,9.01392092991582
"PCNA",0.902261138481014,4.23975027870241,1.10726821279015,6.89897488779816,7.06653259250301,6.29933185685331,6.08963606674661
"PCNP",0.86871261825905,12.1205325667956,0.93370413800508,9.88212983298694,8.28495580760768,8.38367899090544,8.81298179496788
"PCOLCE",1.16101675802413,6.09041327714895,0.703811062951007,4.6433383126934,6.39393324485922,4.18615512712319,2.82724083007729
"PCOLCE2",0.997569875122867,6.90120994895056,0.66477603844988,7.31474297502073,4.9853754140029,4.77044620934878,4.91689628830073
"PCP4",0.809767832008442,11.0186645177762,0.211637471308965,7.31474297502073,9.9475095690327,8.26203846635838,8.73784233796159
"PCSK1",0.785094295557056,7.8762856327643,0.516759283311715,7.31474297502073,5.73209244588535,4.46019059003766,4.39283161041346
"PCSK1N",1.30129519890604,11.134172645387,0.61124963977378,7.31474297502073,8.34650203845943,9.25913894051051,9.41382218520807
"PCSK2",0.906778742719107,8.45631890995658,0.362534104214816,6.33906237221273,5.79261471488153,4.52886530773226,6.35465403476532
"PCSK5",0.909659544717398,8.46550442691077,1.07607248447493,7.35227675689927,5.18814696690281,3.79241848770226,4.68916738104933
"PCSK7",1.75105595029883,9.39176427354414,1.07221097870999,7.31474297502073,7.98392054745043,5.65611988786998,6.49320647612934
"PCTP",0.998213930724289,5.93600431857952,0.810208970643296,7.57134713113742,6.66158806415159,3.95619580660253,4.57743582539024
"PCYOX1",0.901639718464755,10.0248356884506,0.935927585197904,8.03662381114664,5.25871541589315,2.66480355712033,4.82311331139408
"PCYT1A",1.05585027975664,5.25962677469655,1.34512721082692,7.01123159123547,7.25544232796034,2.58817452306305,6.27128438219685
