"","PSID","Gene","Module"
"CLCN4","CLCN4","CLCN4","turquoise"
"TCIRG1","TCIRG1","TCIRG1","yellow"
"RYR1","RYR1","RYR1","royalblue"
"TRPS1","TRPS1","TRPS1","purple"
"NGFRAP1","NGFRAP1","NGFRAP1","turquoise"
"ARL4D","ARL4D","ARL4D","turquoise"
"HSD17B6","HSD17B6","HSD17B6","blue"
"ICA1","ICA1","ICA1","turquoise"
"ANKRD2","ANKRD2","ANKRD2","brown"
"CPA3","CPA3","CPA3","turquoise"
"LY6E","LY6E","LY6E","magenta"
"RGS3","RGS3","RGS3","blue"
"PRKCD","PRKCD","PRKCD","turquoise"
"BCL10","BCL10","BCL10","salmon"
"HIST3H3","HIST3H3","HIST3H3","turquoise"
"LSAMP","LSAMP","LSAMP","brown"
"PROS1","PROS1","PROS1","pink"
"SNAP29","SNAP29","SNAP29","turquoise"
"SPHK1","SPHK1","SPHK1","turquoise"
"BTG3","BTG3","BTG3","blue"
"HHLA1","HHLA1","HHLA1","turquoise"
"SLCO2B1","SLCO2B1","SLCO2B1","cyan"
"TMC6","TMC6","TMC6","green"
"HAL","HAL","HAL","brown"
"HIST1H2BL","HIST1H2BL","HIST1H2BL","turquoise"
"EEF1B2","EEF1B2","EEF1B2","turquoise"
"KCNK12","KCNK12","KCNK12","blue"
"DPF2","DPF2","DPF2","green"
"SLAMF7","SLAMF7","SLAMF7","blue"
"GPR161","GPR161","GPR161","lightgreen"
"HTR4","HTR4","HTR4","cyan"
"GNAL","GNAL","GNAL","turquoise"
"CCL13","CCL13","CCL13","turquoise"
"PLK1","PLK1","PLK1","blue"
"BAZ2B","BAZ2B","BAZ2B","salmon"
"FNTA","FNTA","FNTA","turquoise"
"PLD3","PLD3","PLD3","brown"
"PTPN21","PTPN21","PTPN21","blue"
"TOLLIP","TOLLIP","TOLLIP","brown"
"ADAM22","ADAM22","ADAM22","turquoise"
"AKR1B10","AKR1B10","AKR1B10","blue"
"MGAT4C","MGAT4C","MGAT4C","turquoise"
"MXD1","MXD1","MXD1","brown"
"ITGB5","ITGB5","ITGB5","purple"
"PDLIM2","PDLIM2","PDLIM2","brown"
"MUC1","MUC1","MUC1","blue"
"CD3E","CD3E","CD3E","turquoise"
"FUT5","FUT5","FUT5","blue"
"MPP6","MPP6","MPP6","blue"
"CD7","CD7","CD7","turquoise"
"ZNF217","ZNF217","ZNF217","blue"
"SPAG5","SPAG5","SPAG5","blue"
"GLUD2","GLUD2","GLUD2","royalblue"
"SLC4A8","SLC4A8","SLC4A8","red"
"GFER","GFER","GFER","blue"
"PLCE1","PLCE1","PLCE1","blue"
"ASNS","ASNS","ASNS","turquoise"
"TNFAIP3","TNFAIP3","TNFAIP3","yellow"
"CPT2","CPT2","CPT2","green"
"RPH3AL","RPH3AL","RPH3AL","turquoise"
"SLC26A1","SLC26A1","SLC26A1","salmon"
"SMAD1","SMAD1","SMAD1","purple"
"CHRNA3","CHRNA3","CHRNA3","turquoise"
"MALT1","MALT1","MALT1","blue"
"GJB3","GJB3","GJB3","turquoise"
"ARRB1","ARRB1","ARRB1","blue"
"DOK2","DOK2","DOK2","turquoise"
"ATG12","ATG12","ATG12","grey60"
"WNT4","WNT4","WNT4","turquoise"
"RRAGD","RRAGD","RRAGD","lightcyan"
"SOX13","SOX13","SOX13","salmon"
"NPY1R","NPY1R","NPY1R","brown"
"PPP2R5E","PPP2R5E","PPP2R5E","turquoise"
"RPLP0","RPLP0","RPLP0","black"
"UBE2V2","UBE2V2","UBE2V2","turquoise"
"C12orf10","C12orf10","C12orf10","brown"
"RAI14","RAI14","RAI14","salmon"
"GALK2","GALK2","GALK2","turquoise"
"PRDM16","PRDM16","PRDM16","blue"
"ABCC4","ABCC4","ABCC4","blue"
"TCN1","TCN1","TCN1","turquoise"
"CD4","CD4","CD4","yellow"
"HIVEP2","HIVEP2","HIVEP2","tan"
"HIST1H4A","HIST1H4A","HIST1H4A","blue"
"MYO5C","MYO5C","MYO5C","cyan"
"ATP6V1D","ATP6V1D","ATP6V1D","grey60"
"MAGEL2","MAGEL2","MAGEL2","brown"
"SCP2","SCP2","SCP2","grey60"
"CDS1","CDS1","CDS1","turquoise"
"GNRH1","GNRH1","GNRH1","blue"
"YARS","YARS","YARS","turquoise"
"RFX3","RFX3","RFX3","red"
"GRM2","GRM2","GRM2","turquoise"
"PTCH2","PTCH2","PTCH2","cyan"
"PSMB7","PSMB7","PSMB7","darkred"
"MTCH1","MTCH1","MTCH1","turquoise"
"SEMA3F","SEMA3F","SEMA3F","cyan"
"TRAK2","TRAK2","TRAK2","black"
"TCF7L1","TCF7L1","TCF7L1","blue"
"TLR1","TLR1","TLR1","yellow"
"MKLN1","MKLN1","MKLN1","blue"
"NFE2L2","NFE2L2","NFE2L2","blue"
"ECM1","ECM1","ECM1","magenta"
"SPANXA1","SPANXA1","SPANXA1","turquoise"
"LRP8","LRP8","LRP8","turquoise"
"FAT2","FAT2","FAT2","blue"
"LTBP2","LTBP2","LTBP2","pink"
"PPP5C","PPP5C","PPP5C","blue"
"BCMO1","BCMO1","BCMO1","turquoise"
"ARL6IP5","ARL6IP5","ARL6IP5","grey60"
"L1CAM","L1CAM","L1CAM","brown"
"OR1F1","OR1F1","OR1F1","green"
"LDB2","LDB2","LDB2","tan"
"CLTCL1","CLTCL1","CLTCL1","lightgreen"
"CBX5","CBX5","CBX5","brown"
"MAN1A1","MAN1A1","MAN1A1","yellow"
"LRRC3","LRRC3","LRRC3","turquoise"
"GRM5","GRM5","GRM5","brown"
"MS4A3","MS4A3","MS4A3","turquoise"
"GTF2H3","GTF2H3","GTF2H3","red"
"HIST1H2AD","HIST1H2AD","HIST1H2AD","blue"
"TUBB","TUBB","TUBB","magenta"
"TPST1","TPST1","TPST1","darkgreen"
"MARCKS","MARCKS","MARCKS","turquoise"
"GRM3","GRM3","GRM3","red"
"RHBDF1","RHBDF1","RHBDF1","blue"
"MTRR","MTRR","MTRR","salmon"
"OVGP1","OVGP1","OVGP1","blue"
"BRCA1","BRCA1","BRCA1","green"
"PGK1","PGK1","PGK1","black"
"HMMR","HMMR","HMMR","blue"
"PRRG3","PRRG3","PRRG3","turquoise"
"DECR2","DECR2","DECR2","turquoise"
"KLK10","KLK10","KLK10","turquoise"
"PRCP","PRCP","PRCP","blue"
"IFIT1","IFIT1","IFIT1","turquoise"
"PROX1","PROX1","PROX1","salmon"
"ALOX12","ALOX12","ALOX12","blue"
"LECT1","LECT1","LECT1","green"
"CACYBP","CACYBP","CACYBP","turquoise"
"CD46","CD46","CD46","blue"
"IFIH1","IFIH1","IFIH1","blue"
"TACSTD2","TACSTD2","TACSTD2","turquoise"
"SH3BP1","SH3BP1","SH3BP1","magenta"
"IPO8","IPO8","IPO8","blue"
"NBEA","NBEA","NBEA","turquoise"
"SIGLEC7","SIGLEC7","SIGLEC7","yellow"
"FSHB","FSHB","FSHB","blue"
"ANAPC2","ANAPC2","ANAPC2","turquoise"
"CD248","CD248","CD248","red"
"LLGL1","LLGL1","LLGL1","green"
"GNAO1","GNAO1","GNAO1","brown"
"GABRB2","GABRB2","GABRB2","turquoise"
"KCNJ9","KCNJ9","KCNJ9","turquoise"
"PSMD4","PSMD4","PSMD4","brown"
"ABCG5","ABCG5","ABCG5","blue"
"ABL1","ABL1","ABL1","greenyellow"
"HN1","HN1","HN1","turquoise"
"PRKD3","PRKD3","PRKD3","blue"
"CPE","CPE","CPE","royalblue"
"DPP6","DPP6","DPP6","brown"
"KYNU","KYNU","KYNU","yellow"
"TREM1","TREM1","TREM1","blue"
"BMP7","BMP7","BMP7","royalblue"
"RAB14","RAB14","RAB14","turquoise"
"SERPINE2","SERPINE2","SERPINE2","royalblue"
"SIPA1","SIPA1","SIPA1","blue"
"CACNB3","CACNB3","CACNB3","turquoise"
"KIF13B","KIF13B","KIF13B","green"
"RAB27B","RAB27B","RAB27B","turquoise"
"TDO2","TDO2","TDO2","turquoise"
"KIFAP3","KIFAP3","KIFAP3","turquoise"
"MERTK","MERTK","MERTK","turquoise"
"ALCAM","ALCAM","ALCAM","grey60"
"TM6SF1","TM6SF1","TM6SF1","tan"
"MAPT","MAPT","MAPT","magenta"
"ATPIF1","ATPIF1","ATPIF1","black"
"FBLN5","FBLN5","FBLN5","pink"
"CD80","CD80","CD80","blue"
"IFNGR1","IFNGR1","IFNGR1","blue"
"ITGB8","ITGB8","ITGB8","blue"
"TXK","TXK","TXK","turquoise"
"SULT2A1","SULT2A1","SULT2A1","brown"
"TFDP3","TFDP3","TFDP3","turquoise"
"CPOX","CPOX","CPOX","green"
"SEC14L2","SEC14L2","SEC14L2","purple"
"SPTLC2","SPTLC2","SPTLC2","green"
"P2RY13","P2RY13","P2RY13","turquoise"
"MAP4","MAP4","MAP4","green"
"ITGA10","ITGA10","ITGA10","blue"
"GPLD1","GPLD1","GPLD1","turquoise"
"MEIS2","MEIS2","MEIS2","salmon"
"HPCAL1","HPCAL1","HPCAL1","brown"
"CPSF1","CPSF1","CPSF1","blue"
"HRASLS","HRASLS","HRASLS","turquoise"
"PDE1C","PDE1C","PDE1C","red"
"DEGS1","DEGS1","DEGS1","turquoise"
"TNFRSF11A","TNFRSF11A","TNFRSF11A","turquoise"
"HHEX","HHEX","HHEX","blue"
"RBMS1","RBMS1","RBMS1","yellow"
"MOCS3","MOCS3","MOCS3","turquoise"
"RUNX2","RUNX2","RUNX2","yellow"
"TRPV6","TRPV6","TRPV6","turquoise"
"SLC12A7","SLC12A7","SLC12A7","cyan"
"GSTP1","GSTP1","GSTP1","blue"
"PRRG1","PRRG1","PRRG1","red"
"PTGES","PTGES","PTGES","blue"
"C6","C6","C6","blue"
"TRPV2","TRPV2","TRPV2","lightgreen"
"ENPP1","ENPP1","ENPP1","brown"
"APOB","APOB","APOB","brown"
"AIM2","AIM2","AIM2","brown"
"PBX1","PBX1","PBX1","lightgreen"
"ZFPM2","ZFPM2","ZFPM2","turquoise"
"ATP5O","ATP5O","ATP5O","black"
"RASAL2","RASAL2","RASAL2","turquoise"
"VRK1","VRK1","VRK1","brown"
"UQCRB","UQCRB","UQCRB","brown"
"NPFF","NPFF","NPFF","green"
"DPYS","DPYS","DPYS","turquoise"
"IGF2BP3","IGF2BP3","IGF2BP3","blue"
"TXNRD1","TXNRD1","TXNRD1","black"
"LILRA1","LILRA1","LILRA1","brown"
"RPL38","RPL38","RPL38","brown"
"TPP1","TPP1","TPP1","salmon"
"GCNT1","GCNT1","GCNT1","turquoise"
"DDR1","DDR1","DDR1","green"
"RPL31","RPL31","RPL31","lightyellow"
"SUCLA2","SUCLA2","SUCLA2","turquoise"
"CXCL3","CXCL3","CXCL3","brown"
"DCT","DCT","DCT","brown"
"EXO1","EXO1","EXO1","turquoise"
"SLC39A7","SLC39A7","SLC39A7","turquoise"
"PDIA6","PDIA6","PDIA6","lightcyan"
"NF1","NF1","NF1","turquoise"
"CLDN1","CLDN1","CLDN1","brown"
"ICAM3","ICAM3","ICAM3","turquoise"
"EGFR","EGFR","EGFR","blue"
"RNF5","RNF5","RNF5","turquoise"
"RPS3","RPS3","RPS3","lightyellow"
"ASL","ASL","ASL","turquoise"
"HIP1","HIP1","HIP1","red"
"IL6R","IL6R","IL6R","blue"
"SARDH","SARDH","SARDH","red"
"ZNF274","ZNF274","ZNF274","lightgreen"
"FLRT3","FLRT3","FLRT3","turquoise"
"COPS4","COPS4","COPS4","turquoise"
"UST","UST","UST","turquoise"
"KRT16","KRT16","KRT16","blue"
"ATP2B4","ATP2B4","ATP2B4","grey60"
"CTSB","CTSB","CTSB","brown"
"AHSA1","AHSA1","AHSA1","lightcyan"
"RAPGEF6","RAPGEF6","RAPGEF6","green"
"ACTR3B","ACTR3B","ACTR3B","midnightblue"
"CARD14","CARD14","CARD14","green"
"MYH3","MYH3","MYH3","green"
"HLA-DOA","HLA-DOA","HLA-DOA","turquoise"
"TGFB1I1","TGFB1I1","TGFB1I1","blue"
"EML4","EML4","EML4","blue"
"RAD21","RAD21","RAD21","blue"
"MYL3","MYL3","MYL3","purple"
"ARTN","ARTN","ARTN","turquoise"
"SCN11A","SCN11A","SCN11A","brown"
"PURG","PURG","PURG","blue"
"ZNF202","ZNF202","ZNF202","green"
"HOMER1","HOMER1","HOMER1","turquoise"
"YES1","YES1","YES1","blue"
"F7","F7","F7","turquoise"
"THBS4","THBS4","THBS4","purple"
"ABCB4","ABCB4","ABCB4","blue"
"TROVE2","TROVE2","TROVE2","blue"
"STUB1","STUB1","STUB1","turquoise"
"ACADVL","ACADVL","ACADVL","turquoise"
"NDUFAB1","NDUFAB1","NDUFAB1","black"
"TPM1","TPM1","TPM1","lightcyan"
"WNT5A","WNT5A","WNT5A","yellow"
"GPR56","GPR56","GPR56","blue"
"EPHA3","EPHA3","EPHA3","turquoise"
"IER2","IER2","IER2","blue"
"SLC16A6","SLC16A6","SLC16A6","blue"
"TUBGCP3","TUBGCP3","TUBGCP3","turquoise"
"PAX8","PAX8","PAX8","yellow"
"CD19","CD19","CD19","turquoise"
"MAK","MAK","MAK","turquoise"
"CORO1A","CORO1A","CORO1A","turquoise"
"LGALS3BP","LGALS3BP","LGALS3BP","green"
"HIST1H1D","HIST1H1D","HIST1H1D","turquoise"
"CYP17A1","CYP17A1","CYP17A1","turquoise"
"COX11","COX11","COX11","brown"
"MACF1","MACF1","MACF1","salmon"
"CCNL1","CCNL1","CCNL1","green"
"GYPE","GYPE","GYPE","turquoise"
"DEC1","DEC1","DEC1","turquoise"
"CYP19A1","CYP19A1","CYP19A1","turquoise"
"AK5","AK5","AK5","brown"
"BNIP3L","BNIP3L","BNIP3L","black"
"DRD1","DRD1","DRD1","tan"
"KCNH4","KCNH4","KCNH4","turquoise"
"AKAP9","AKAP9","AKAP9","grey60"
"FBP1","FBP1","FBP1","yellow"
"PSPN","PSPN","PSPN","turquoise"
"TAAR2","TAAR2","TAAR2","turquoise"
"NDUFB1","NDUFB1","NDUFB1","brown"
"BCKDHB","BCKDHB","BCKDHB","brown"
"CYP2D6","CYP2D6","CYP2D6","brown"
"MAP1B","MAP1B","MAP1B","brown"
"PTGIR","PTGIR","PTGIR","turquoise"
"DGKA","DGKA","DGKA","brown"
"COL4A4","COL4A4","COL4A4","turquoise"
"FKBP4","FKBP4","FKBP4","lightcyan"
"TAOK3","TAOK3","TAOK3","blue"
"DMC1","DMC1","DMC1","turquoise"
"WT1","WT1","WT1","turquoise"
"CDH9","CDH9","CDH9","turquoise"
"ACTN1","ACTN1","ACTN1","blue"
"EPHB4","EPHB4","EPHB4","blue"
"SDF2L1","SDF2L1","SDF2L1","lightcyan"
"CPNE3","CPNE3","CPNE3","grey60"
"OGDH","OGDH","OGDH","brown"
"PTDSS2","PTDSS2","PTDSS2","green"
"MTNR1B","MTNR1B","MTNR1B","turquoise"
"DMXL1","DMXL1","DMXL1","turquoise"
"LYPLA2","LYPLA2","LYPLA2","brown"
"RUNX1T1","RUNX1T1","RUNX1T1","brown"
"GATM","GATM","GATM","royalblue"
"CPN1","CPN1","CPN1","brown"
"LTB","LTB","LTB","turquoise"
"PPP2R1A","PPP2R1A","PPP2R1A","magenta"
"ADRA2C","ADRA2C","ADRA2C","brown"
"BCL2","BCL2","BCL2","blue"
"NKX6-1","NKX6-1","NKX6-1","turquoise"
"SIRT2","SIRT2","SIRT2","red"
"NMUR1","NMUR1","NMUR1","turquoise"
"PRKCQ","PRKCQ","PRKCQ","red"
"RAD51AP1","RAD51AP1","RAD51AP1","turquoise"
"BIRC5","BIRC5","BIRC5","blue"
"CAV2","CAV2","CAV2","salmon"
"CD72","CD72","CD72","turquoise"
"NGRN","NGRN","NGRN","black"
"S100A14","S100A14","S100A14","turquoise"
"BAG4","BAG4","BAG4","tan"
"EXT1","EXT1","EXT1","turquoise"
"SLC22A18","SLC22A18","SLC22A18","turquoise"
"LITAF","LITAF","LITAF","green"
"F11R","F11R","F11R","blue"
"PLEKHA1","PLEKHA1","PLEKHA1","tan"
"ATF4","ATF4","ATF4","blue"
"CXCL10","CXCL10","CXCL10","turquoise"
"HIST1H2AM","HIST1H2AM","HIST1H2AM","yellow"
"RND2","RND2","RND2","blue"
"NOVA2","NOVA2","NOVA2","magenta"
"EPM2A","EPM2A","EPM2A","turquoise"
"HTR1F","HTR1F","HTR1F","turquoise"
"PHLDA1","PHLDA1","PHLDA1","pink"
"UNG","UNG","UNG","purple"
"RAD52","RAD52","RAD52","blue"
"SPP2","SPP2","SPP2","brown"
"GNAQ","GNAQ","GNAQ","tan"
"TNNT1","TNNT1","TNNT1","turquoise"
"PKN2","PKN2","PKN2","blue"
"RAD51C","RAD51C","RAD51C","turquoise"
"TIMP4","TIMP4","TIMP4","blue"
"PLK2","PLK2","PLK2","turquoise"
"NDP","NDP","NDP","black"
"NOX1","NOX1","NOX1","blue"
"MAZ","MAZ","MAZ","turquoise"
"LAMA2","LAMA2","LAMA2","pink"
"MITF","MITF","MITF","blue"
"KCNH1","KCNH1","KCNH1","turquoise"
"ST6GALNAC2","ST6GALNAC2","ST6GALNAC2","blue"
"TMOD1","TMOD1","TMOD1","pink"
"SESN1","SESN1","SESN1","blue"
"WARS","WARS","WARS","turquoise"
"CTLA4","CTLA4","CTLA4","turquoise"
"PHKG1","PHKG1","PHKG1","purple"
"RAC2","RAC2","RAC2","yellow"
"OR10J1","OR10J1","OR10J1","turquoise"
"PIM2","PIM2","PIM2","brown"
"IL13RA1","IL13RA1","IL13RA1","yellow"
"CCNA2","CCNA2","CCNA2","blue"
"PRPS1","PRPS1","PRPS1","turquoise"
"PCTP","PCTP","PCTP","blue"
"MYOM1","MYOM1","MYOM1","purple"
"APOL2","APOL2","APOL2","brown"
"OPN3","OPN3","OPN3","tan"
"RPS10","RPS10","RPS10","turquoise"
"REG1A","REG1A","REG1A","blue"
"TROAP","TROAP","TROAP","green"
"PLD1","PLD1","PLD1","red"
"APOA1","APOA1","APOA1","turquoise"
"RANBP9","RANBP9","RANBP9","darkred"
"STK11","STK11","STK11","blue"
"STK17A","STK17A","STK17A","blue"
"CDKN3","CDKN3","CDKN3","tan"
"CYP27B1","CYP27B1","CYP27B1","red"
"CYP26A1","CYP26A1","CYP26A1","turquoise"
"LIPA","LIPA","LIPA","red"
"ITPK1","ITPK1","ITPK1","black"
"KLF6","KLF6","KLF6","blue"
"PTGES3","PTGES3","PTGES3","lightcyan"
"ZNF670","ZNF670","ZNF670","blue"
"SNAPC5","SNAPC5","SNAPC5","black"
"S100A13","S100A13","S100A13","black"
"CDK2AP1","CDK2AP1","CDK2AP1","blue"
"ZNF14","ZNF14","ZNF14","turquoise"
"HGD","HGD","HGD","turquoise"
"PCYOX1","PCYOX1","PCYOX1","tan"
"EPHX2","EPHX2","EPHX2","royalblue"
"MYO7A","MYO7A","MYO7A","yellow"
"ABCB11","ABCB11","ABCB11","blue"
"KLHL2","KLHL2","KLHL2","salmon"
"QPRT","QPRT","QPRT","brown"
"LAPTM4B","LAPTM4B","LAPTM4B","turquoise"
"CACNG1","CACNG1","CACNG1","turquoise"
"LRP5","LRP5","LRP5","blue"
"C4BPB","C4BPB","C4BPB","turquoise"
"IDUA","IDUA","IDUA","green"
"CHEK1","CHEK1","CHEK1","blue"
"NID1","NID1","NID1","blue"
"GAD1","GAD1","GAD1","turquoise"
"ABCG4","ABCG4","ABCG4","brown"
"MGMT","MGMT","MGMT","turquoise"
"DBH","DBH","DBH","blue"
"GCHFR","GCHFR","GCHFR","brown"
"FBXO24","FBXO24","FBXO24","turquoise"
"CD38","CD38","CD38","brown"
"STAT3","STAT3","STAT3","salmon"
"TSC22D1","TSC22D1","TSC22D1","yellow"
"WBP5","WBP5","WBP5","lightcyan"
"SSSCA1","SSSCA1","SSSCA1","brown"
"CST8","CST8","CST8","turquoise"
"INPP4B","INPP4B","INPP4B","lightgreen"
"PHKA1","PHKA1","PHKA1","royalblue"
"EHF","EHF","EHF","turquoise"
"KCNMA1","KCNMA1","KCNMA1","cyan"
"CNOT2","CNOT2","CNOT2","green"
"TEK","TEK","TEK","cyan"
"NOTCH2","NOTCH2","NOTCH2","purple"
"MRPL33","MRPL33","MRPL33","turquoise"
"SLC16A4","SLC16A4","SLC16A4","blue"
"TMOD2","TMOD2","TMOD2","blue"
"JARID2","JARID2","JARID2","blue"
"TRAF5","TRAF5","TRAF5","turquoise"
"ZPBP","ZPBP","ZPBP","brown"
"NPY5R","NPY5R","NPY5R","tan"
"HEY2","HEY2","HEY2","midnightblue"
"PLK3","PLK3","PLK3","turquoise"
"CMAS","CMAS","CMAS","turquoise"
"PRDX2","PRDX2","PRDX2","turquoise"
"AHCYL1","AHCYL1","AHCYL1","purple"
"IMPA1","IMPA1","IMPA1","black"
"SPAG8","SPAG8","SPAG8","red"
"ITK","ITK","ITK","turquoise"
"HNMT","HNMT","HNMT","blue"
"MDM1","MDM1","MDM1","turquoise"
"PDLIM5","PDLIM5","PDLIM5","purple"
"ZMYM5","ZMYM5","ZMYM5","brown"
"GJC1","GJC1","GJC1","turquoise"
"GABRA2","GABRA2","GABRA2","turquoise"
"CCR2","CCR2","CCR2","yellow"
"POLR1B","POLR1B","POLR1B","green"
"FST","FST","FST","brown"
"CBFB","CBFB","CBFB","blue"
"NPBWR2","NPBWR2","NPBWR2","blue"
"CTDSP2","CTDSP2","CTDSP2","salmon"
"BRD4","BRD4","BRD4","green"
"LPP","LPP","LPP","blue"
"H6PD","H6PD","H6PD","blue"
"PGRMC2","PGRMC2","PGRMC2","turquoise"
"HIF3A","HIF3A","HIF3A","blue"
"LOR","LOR","LOR","midnightblue"
"BAX","BAX","BAX","blue"
"GNG7","GNG7","GNG7","turquoise"
"POLR2L","POLR2L","POLR2L","darkred"
"BAG2","BAG2","BAG2","lightcyan"
"WFDC2","WFDC2","WFDC2","turquoise"
"AMH","AMH","AMH","green"
"CHN2","CHN2","CHN2","blue"
"KLK11","KLK11","KLK11","blue"
"FBXL7","FBXL7","FBXL7","blue"
"RBL2","RBL2","RBL2","grey60"
"CASP8","CASP8","CASP8","turquoise"
"COX5A","COX5A","COX5A","black"
"DBT","DBT","DBT","red"
"USP3","USP3","USP3","blue"
"MRE11A","MRE11A","MRE11A","blue"
"AKAP8L","AKAP8L","AKAP8L","blue"
"CXCL12","CXCL12","CXCL12","cyan"
"MAGEA1","MAGEA1","MAGEA1","blue"
"CA3","CA3","CA3","blue"
"CPA1","CPA1","CPA1","brown"
"NIPSNAP1","NIPSNAP1","NIPSNAP1","turquoise"
"TBR1","TBR1","TBR1","turquoise"
"CPS1","CPS1","CPS1","salmon"
"EXTL1","EXTL1","EXTL1","turquoise"
"ADAM19","ADAM19","ADAM19","green"
"DPEP1","DPEP1","DPEP1","turquoise"
"CABYR","CABYR","CABYR","turquoise"
"TMEM2","TMEM2","TMEM2","cyan"
"TBX21","TBX21","TBX21","salmon"
"GCLM","GCLM","GCLM","turquoise"
"PGGT1B","PGGT1B","PGGT1B","purple"
"IL1RAPL1","IL1RAPL1","IL1RAPL1","green"
"INE1","INE1","INE1","turquoise"
"CLEC1A","CLEC1A","CLEC1A","pink"
"MASP2","MASP2","MASP2","turquoise"
"RGS12","RGS12","RGS12","turquoise"
"ASGR1","ASGR1","ASGR1","brown"
"ALDH7A1","ALDH7A1","ALDH7A1","royalblue"
"ABCD1","ABCD1","ABCD1","green"
"ASMT","ASMT","ASMT","turquoise"
"RNF2","RNF2","RNF2","turquoise"
"KLF8","KLF8","KLF8","blue"
"PYCARD","PYCARD","PYCARD","yellow"
"ITGAM","ITGAM","ITGAM","yellow"
"SYN1","SYN1","SYN1","brown"
"CDKN2D","CDKN2D","CDKN2D","turquoise"
"UBE2I","UBE2I","UBE2I","turquoise"
"TRIM15","TRIM15","TRIM15","brown"
"NR0B1","NR0B1","NR0B1","blue"
"SFTPB","SFTPB","SFTPB","turquoise"
"ST3GAL4","ST3GAL4","ST3GAL4","red"
"MXRA7","MXRA7","MXRA7","magenta"
"SPINT2","SPINT2","SPINT2","brown"
"BRDT","BRDT","BRDT","cyan"
"ETV1","ETV1","ETV1","turquoise"
"PBOV1","PBOV1","PBOV1","turquoise"
"DNAJC12","DNAJC12","DNAJC12","lightgreen"
"AP1S1","AP1S1","AP1S1","tan"
"MAGEA11","MAGEA11","MAGEA11","turquoise"
"CEL","CEL","CEL","blue"
"CACNA1C","CACNA1C","CACNA1C","brown"
"AUH","AUH","AUH","turquoise"
"DNAJB2","DNAJB2","DNAJB2","greenyellow"
"ALDH6A1","ALDH6A1","ALDH6A1","purple"
"PPP3CA","PPP3CA","PPP3CA","turquoise"
"NFIC","NFIC","NFIC","blue"
"PPP3R1","PPP3R1","PPP3R1","brown"
"DLG2","DLG2","DLG2","turquoise"
"LOXL1","LOXL1","LOXL1","pink"
"HIST1H2BK","HIST1H2BK","HIST1H2BK","blue"
"SSR3","SSR3","SSR3","turquoise"
"DYNC1LI2","DYNC1LI2","DYNC1LI2","green"
"TK1","TK1","TK1","blue"
"TCN2","TCN2","TCN2","cyan"
"SLC25A13","SLC25A13","SLC25A13","red"
"SH3GL3","SH3GL3","SH3GL3","turquoise"
"LIFR","LIFR","LIFR","purple"
"SLC25A21","SLC25A21","SLC25A21","turquoise"
"TRIM17","TRIM17","TRIM17","red"
"CD151","CD151","CD151","yellow"
"UPK3A","UPK3A","UPK3A","darkred"
"LGALS13","LGALS13","LGALS13","brown"
"ANKH","ANKH","ANKH","brown"
"GJB5","GJB5","GJB5","turquoise"
"STXBP2","STXBP2","STXBP2","yellow"
"ARHGDIG","ARHGDIG","ARHGDIG","brown"
"SETD4","SETD4","SETD4","brown"
"CHEK2","CHEK2","CHEK2","blue"
"GALNT3","GALNT3","GALNT3","turquoise"
"NOL4","NOL4","NOL4","turquoise"
"CGA","CGA","CGA","blue"
"ACOX2","ACOX2","ACOX2","blue"
"ZNF124","ZNF124","ZNF124","blue"
"HTR1E","HTR1E","HTR1E","brown"
"HS3ST1","HS3ST1","HS3ST1","midnightblue"
"SURF1","SURF1","SURF1","blue"
"CDC25A","CDC25A","CDC25A","blue"
"CDK2AP2","CDK2AP2","CDK2AP2","lightcyan"
"CTSE","CTSE","CTSE","blue"
"PMS2","PMS2","PMS2","turquoise"
"FYN","FYN","FYN","purple"
"FGF16","FGF16","FGF16","turquoise"
"RHOQ","RHOQ","RHOQ","blue"
"MAP2K1","MAP2K1","MAP2K1","tan"
"RCE1","RCE1","RCE1","magenta"
"LMCD1","LMCD1","LMCD1","turquoise"
"CDC42BPB","CDC42BPB","CDC42BPB","greenyellow"
"CHAF1A","CHAF1A","CHAF1A","midnightblue"
"LTK","LTK","LTK","turquoise"
"ACTL6B","ACTL6B","ACTL6B","brown"
"CKMT2","CKMT2","CKMT2","green"
"TSPAN2","TSPAN2","TSPAN2","turquoise"
"PTGER4","PTGER4","PTGER4","yellow"
"PARD3","PARD3","PARD3","blue"
"RAB6B","RAB6B","RAB6B","brown"
"IFI44","IFI44","IFI44","turquoise"
"P2RY1","P2RY1","P2RY1","purple"
"LNPEP","LNPEP","LNPEP","blue"
"MAGED1","MAGED1","MAGED1","turquoise"
"TAS2R10","TAS2R10","TAS2R10","blue"
"PCM1","PCM1","PCM1","salmon"
"DHRS4","DHRS4","DHRS4","blue"
"RGS19","RGS19","RGS19","yellow"
"TFEC","TFEC","TFEC","yellow"
"PRMT2","PRMT2","PRMT2","turquoise"
"WWOX","WWOX","WWOX","brown"
"ENPEP","ENPEP","ENPEP","brown"
"ABCC9","ABCC9","ABCC9","darkgreen"
"KCNE2","KCNE2","KCNE2","blue"
"ADAMDEC1","ADAMDEC1","ADAMDEC1","turquoise"
"FDFT1","FDFT1","FDFT1","green"
"FZD6","FZD6","FZD6","turquoise"
"PXN","PXN","PXN","blue"
"BCAS2","BCAS2","BCAS2","turquoise"
