"","neuronBYo","AveExpr","F","P.Value","adj.P.Val"
"4930509G22Rik",-0.0734032319557715,0.421436072856938,0.109211533943434,0.743444493635236,1
"Tob2",0.191737026946122,5.83540648043765,0.109157834008927,0.743505241508671,1
"Gm29793",-0.119628648258261,0.701665517796209,0.109040210688538,0.74363836061078,1
"AC166356.1",0.085300587777448,0.238824567958712,0.108961979870322,0.743726941845303,1
"Ints12",-0.128843010350707,3.22983735457053,0.108884404461796,0.743814815890197,1
"Gm29107",-0.159761793572247,0.287245602573172,0.108842604618315,0.743862179367907,1
"Gm6798",0.144878439544949,0.23028360577798,0.108714191310379,0.744007748019251,1
"Ighv1-55",-0.26771201844482,0.562685349774185,0.108602526592459,0.744134408293539,1
"Aatk",0.465628814136638,3.26056278403463,0.108582963728777,0.744156605724726,1
"Cenpo",0.0824607444758689,1.19135418986217,0.108577545434886,0.744162754103594,1
"Adgra3",0.208855489847405,1.70434056769745,0.108576647610135,0.744163772921713,1
"Mir8091",0.366935376384768,1.67467219062277,0.108550943879324,0.744192942545743,1
"Gm42547",0.301217960475753,2.47592852251851,0.108436553283846,0.744322804171919,1
"Slc1a3",0.604961351669298,2.97490551889503,0.108394063568541,0.744371059907065,1
"Gm10941",0.194860621991319,1.51191721508525,0.108363862669029,0.744405365579604,1
"Kif20b",-0.146092822791496,0.749048281455316,0.108268488607547,0.74451373736797,1
"Lss",0.339515519958786,1.82306576285934,0.108257645702961,0.744526061319248,1
"Snord13",-0.531457681255056,3.09041712124766,0.108248957280327,0.744535937000162,1
"Gm10182",0.157786969394289,0.219366531411537,0.108208498244514,0.744581930498247,1
"Adgrg3",-0.20857458044173,0.673162042104556,0.108088950760652,0.744717886960321,1
"Calr3",0.0993655012228075,0.960444994787066,0.108010512902212,0.744807136533575,1
"Adora1",-0.303492232002074,1.5695903985092,0.107962001727444,0.744862352416322,1
"Qrfpr",0.114121269572687,0.258444973267901,0.107907504948508,0.74492439761588,1
"AC112943.1",-0.135483262142359,0.19279011652125,0.107890341491928,0.744943942010462,1
"Gm13822",-0.131459512251168,0.691319580934073,0.107844074712148,0.744996635587149,1
"Gm15175",-0.195449794826815,0.257214508941713,0.107615537136967,0.745257103136821,1
"Brs3",0.0877312205600015,0.199832048467837,0.107565343933358,0.745314350192964,1
"4930412L05Rik",-0.173096391138786,0.374260032646576,0.107464367713821,0.745429561972767,1
"Ebf1",0.13259606183762,0.391085904465679,0.107399851540225,0.745503205076563,1
"Mthfd1",-0.175988869644862,1.81126352298034,0.107370499855015,0.745536717197347,1
"Mir1946b",-0.247445945220381,0.396786161175263,0.107351775419933,0.745558098373423,1
"Gpt",0.31925757926612,3.53209296273008,0.107291262889873,0.745627210968122,1
"Wisp1",0.0713951291711019,0.196834635498016,0.107133186724647,0.745807855169661,1
"Sox15",0.269569264813164,0.95393767057342,0.107090565864363,0.745856586203215,1
"Gm10355",0.165360287273089,2.34442488153355,0.107080656214486,0.745867918054166,1
"Gm11787",-0.0690845619374211,0.37549887358594,0.107017997941788,0.745939582323686,1
"Gm11605",0.1319052637906,3.66029690224378,0.106910772994435,0.746062272982532,1
"Tor1aip1",-0.150223309191632,4.37641537038437,0.106812062967925,0.746175280961885,1
"Gmpr2",-0.128167919098411,2.20343678454166,0.106791512637849,0.746198815256509,1
"Gm15972",-0.204560287452538,1.26609602749288,0.106741535616121,0.74625605957149,1
"Trav7-4",-0.0928682911782016,0.0882529290862463,0.106720731816894,0.746279892892154,1
"Fxyd5",-0.671501148649587,5.25320066044904,0.106701757058768,0.74630163306901,1
"Tmem14a",0.248777977920396,2.10366807740909,0.106669628344755,0.746338449178251,1
"BC018473",0.289664083931332,0.645318439658864,0.106465332862381,0.74657269430781,1
"Jak3",-0.403264282933367,3.03305224271188,0.106372524198162,0.746679191081921,1
"4933433G15Rik",-0.238021711861423,0.858178256543572,0.106252742152948,0.74681671570515,1
"Cdk2ap1",0.165045336649404,3.50508399270271,0.106247675740475,0.746822534469673,1
"Gm14516",-0.173843280834176,0.17775955249734,0.106242842370106,0.746828085729285,1
"Gpr62",-0.529141932931715,2.14454528707477,0.106237504213293,0.746834216912915,1
"Gm15442",0.127497207173317,0.608851073174581,0.106032895926986,0.747069350372722,1
"Gm26671",-0.106267584958717,0.22257758326142,0.105999585939441,0.747107653637088,1
"D430042O09Rik",0.119456101118445,1.00204401070445,0.105895639357024,0.747227225094693,1
"Gm2093",0.10783973005048,0.469797579975738,0.105887618777426,0.747236454003494,1
"Pde3b",0.317471619538937,2.22581023615212,0.105867744344129,0.747259324262428,1
"Prima1",-0.255194982939781,0.601013973112796,0.105764441799595,0.747378236759588,1
"5033406O09Rik",-0.168047242334028,0.551680593438179,0.105716243792348,0.747433739958713,1
"Defb19",-0.0775995990522003,0.160351505261166,0.105614732132039,0.747550683276132,1
"Aip",0.1114702219675,5.48234656011438,0.105587937698334,0.747581561356226,1
"Cox6a1",-0.178494606220815,8.82346659060588,0.105568730691013,0.747603698310048,1
"Gm34780",-0.102467177319993,0.201593834686328,0.105510042734566,0.747671352700924,1
"Gm18210",-0.0894237848924886,0.161722734061514,0.105483540327243,0.74770191102383,1
"Tcf3",-0.135435800035596,4.52864263834251,0.105481500160512,0.747704263593122,1
"4930568A12Rik",-0.0568482021656509,0.580942572628171,0.105471559340218,0.747715726972333,1
"Rps6-ps1",0.176657928739743,1.07613664158016,0.105091184815744,0.748154811255479,1
"Bcan",-0.612942507800382,4.04065021190514,0.104966855572563,0.748298521325363,1
"Llgl2",-0.0878424858492863,0.613779055771493,0.104931265305777,0.748339676876077,1
"Laptm4a",-0.1695475386841,7.45025119932238,0.104919908721024,0.748352810928583,1
"Gm8153",0.148360502100516,0.339478339070429,0.104723418244084,0.748580179800911,1
"Gm44634",-0.167102268797353,0.171647803690177,0.104721783143431,0.748582072848082,1
"Slc25a18",0.361079068024074,2.24561458795844,0.10466902236492,0.748643165733282,1
"Rnaseh1",0.158363608181754,3.44614181933425,0.104636068064307,0.748681332910516,1
"Igkv10-96",-0.337697604521464,0.92068516880806,0.104576381858489,0.748750477534916,1
"Fam98c",-0.130086506759486,3.56165789121926,0.104569499000855,0.748758452518335,1
"Gm14421",0.137911338582212,0.514262839991311,0.104505367114463,0.748832774403391,1
"C1ra",-0.273463995613668,1.81764771230338,0.104497134791474,0.748842316600206,1
"Pogk",0.193452035770557,2.96699292612663,0.104491442254265,0.748848915140508,1
"St7l",-0.116745914388859,2.4629844611762,0.104342293140412,0.749021873271383,1
"Gm20546",0.0765079982451743,0.273177031813299,0.104218648343728,0.749165359598793,1
"AC074315.1",-0.180448983792338,0.388917452118739,0.104200061482369,0.749186937280135,1
"Shroom2",0.195424994105265,1.33258753137385,0.104193721765601,0.749194297610937,1
"Igkv3-5",-0.24129493290459,0.530199099583258,0.104101629389068,0.749301243668678,1
"Pgp",-0.178615309689922,7.70244434620052,0.104093558127974,0.749310619248668,1
"Gstt1",0.249382150398172,1.03472113080164,0.103992607314503,0.749427917767594,1
"Gm12017",-0.116299511283104,0.280575108026653,0.103894415167935,0.749542071382172,1
"Scfd2",0.10611508404364,0.883894976058329,0.103800597358966,0.749651195400538,1
"Gm43109",-0.107485486111869,0.245309530576647,0.103741778919007,0.749719637809592,1
"Rps2",0.204396513103165,6.24713751128404,0.10372929674166,0.74973416510359,1
"Bspry",-0.13788748341048,1.00690862813332,0.103662877660842,0.749811482758623,1
"Sash1",-0.295959233337852,1.99948360325619,0.103573021989694,0.749916126315398,1
"1700025A08Rik",-0.119528328351804,0.259130115960407,0.103544525934141,0.74994932256616,1
"Nol12",0.102769968316474,3.71044622455019,0.103331038762591,0.75019818369841,1
"Cep85l",0.246510930267889,1.80780992709369,0.103298910708459,0.750235659860841,1
"Rpl28",0.17843508848151,6.72663686297536,0.103181320181624,0.7503728797933,1
"Pcdh15",0.140800999099302,0.500050654009608,0.103159186252677,0.750398718215698,1
"Gm7468",0.150634245375414,0.186187076850575,0.103126222981846,0.750437204141716,1
"Gm12458",0.179329259819499,0.290406342261316,0.103074685119422,0.750497390279503,1
"Clec1b",-0.303309333296907,1.93473066318737,0.103051726385063,0.750524206947739,1
"Vmn1r203",0.0907664934243029,0.280884943387987,0.102922331612003,0.750675406758287,1
"Gm5050",0.163785193578629,0.764757929686663,0.102853774167061,0.750755559812052,1
"Pinx1",-0.10136214857434,1.10206112567663,0.102771295438775,0.750852027919632,1
"Gm25099",-0.508379770943935,2.24820675674035,0.10274627872164,0.750881296232973,1
"Mta2",-0.160233638743817,6.62472161530137,0.102741243945206,0.750887187147026,1
"Itga6",-0.371098300069283,3.75550898877774,0.102412830541333,0.751271790889585,1
"Gm19708",-0.103467660020668,0.31858361889098,0.102336335340516,0.751361472007857,1
"Nfs1",0.127579385679276,2.38443404678768,0.102326723677736,0.751372743108396,1
"Fbxo48",0.196586903427119,1.28605625315754,0.102277868348772,0.751430042278461,1
"Gm43286",-0.138196642579367,0.14181896387874,0.1021278674803,0.751606062921809,1
"Zfp800",-0.0652570622801881,0.464848247506597,0.102081847399992,0.751660094476026,1
"Aagab",0.136473435597653,3.62115959790806,0.101950906384865,0.751813904230482,1
"F3",0.483894496691027,2.63480217378001,0.10184469255628,0.751938748418121,1
"Gm13260",0.118317650765059,0.159150640497017,0.101693004227563,0.752117168319219,1
"Rnd2",0.420321154742871,4.17389395843003,0.101681672795314,0.752130502555415,1
"Gm13206",0.106396069257782,0.282775451539048,0.101640823035566,0.752178579228899,1
"Guca1b",-0.0735972848249748,0.448278142819907,0.10156443105473,0.752268514708943,1
"Gm44215",0.0923712281867385,1.4821658818164,0.101556805640795,0.752277494079794,1
"Gm4938",-0.15353094744935,0.279802202787486,0.101519478425269,0.752321454433276,1
"Gm34829",0.120695354473196,0.363741200036104,0.101515164246427,0.752326535827828,1
"Hspb11",0.14337318375527,1.86705585430539,0.101487001089639,0.752359710335078,1
"Xylt1",-0.386010988885968,1.68800229986725,0.101448668297744,0.752404872233155,1
"Cct8l1",0.0905578662844885,0.293670925866311,0.101442595368957,0.752412027937918,1
"Gm38218",-0.174926874013558,0.995580928013438,0.101266934378199,0.752619110979216,1
"Man2a1",0.270406996424218,2.05854500569014,0.101213360372293,0.752682307716151,1
"Gm29781",-0.211770526710781,0.483506008948844,0.10115646290171,0.75274944509298,1
"Nit2",-0.142589347400938,3.8677739620391,0.101052539232145,0.752872125873952,1
"Gm12250",0.176346039779711,2.27188094760883,0.100978532208177,0.752959532845374,1
"Gm42799",-0.164790704541546,0.172010606712995,0.100978026799143,0.752960129886943,1
"Arl4a",0.301453253895493,3.17059174224132,0.100948858611561,0.752994589170606,1
"Rassf10",-0.41228702661917,1.66293400561225,0.100882689099218,0.753072782186164,1
"Zfp719",0.178182255187446,3.10108993715978,0.100803174687374,0.753166782431874,1
"Gm26881",-0.194216456489162,1.7801808773866,0.100801642205574,0.753168594501189,1
"Prr11",-0.185306372917382,1.30601575795234,0.100697870402272,0.7532913339313,1
"Gm48275",-0.127065379499145,0.130331469769969,0.10067119950941,0.753322891061521,1
"Gm1995",-0.0941513422395813,0.477144519611217,0.100644555853015,0.753354420572891,1
"Nadsyn1",-0.114186443497123,1.56945714078446,0.100501698919033,0.753523552911788,1
"Copb2",0.147057591015812,5.1168973703372,0.100338921669497,0.75371643125322,1
"Gm48455",-0.238243360145187,0.867950820559665,0.100238270580039,0.753835781332543,1
"Gm32089",0.179350003507617,0.680241064471699,0.100188078943754,0.753895322292174,1
"Mill2",-0.224165595116724,0.75550542616814,0.100055652923865,0.754052494666538,1
"Eif5al3-ps",0.148290998629228,4.49900704195964,0.100024364261025,0.754089646975086,1
"Ccl7",-0.590661032825756,2.47175127350926,0.0999899710480581,0.754130493037932,1
"Ndufa2",-0.108081130212303,8.1510529600498,0.0999656781518544,0.75415934843397,1
"Gm25266",0.197713827860373,0.522815517513526,0.0996275522328528,0.754561380680409,1
"Gm11736",-0.22429859979542,0.436262053485593,0.0993223952567655,0.754924859170242,1
"Cd44",0.473836457380154,2.49055064149957,0.0992725432856195,0.754984297307539,1
"Ddb1",0.131349556399086,6.02133555184291,0.0990632861213714,0.755233972713474,1
"Rpap2",0.119231901469226,1.46952420806604,0.0988540094437299,0.755483962254563,1
"Serpinb9b",-0.081532700427709,0.298537141604002,0.098721469341066,0.755642437669372,1
"H1f0",0.147704462530221,8.25262505590492,0.0986519413516539,0.755725617699035,1
"Tpt1-ps5",-0.221377165088144,0.917651207492111,0.0985028825629652,0.755904053546833,1
"Il18",-0.335502289040033,3.32585775509931,0.0984939295192486,0.755914775823047,1
"Gm17098",0.145632125306105,0.607249204535432,0.0984860130467531,0.755924257135911,1
"Igkv9-120",-0.316657613630687,0.815811292711471,0.0984816868843682,0.755929438623408,1
"Gm24978",-0.215833954625878,0.327187297738122,0.098450868208813,0.755966354084224,1
"Mog",-0.721281339342601,2.10140408054561,0.0983670370087593,0.756066801625008,1
"Mid1ip1",-0.262024825416726,6.69265726060714,0.0982884950045155,0.756160954373792,1
"Fbxo18",0.181151521776213,4.35993241703971,0.0982398084804156,0.756219338470588,1
"Chn1os3",0.14912423437453,0.396506619359136,0.0981798557852847,0.756291254672732,1
"Gm9358",-0.116623054432292,0.292427466758438,0.0979939840553441,0.756514370758749,1
"A430078I02Rik",0.123096427325897,0.477719902105153,0.0978211427942617,0.756722054527134,1
"Gm11476",-0.0503736160154184,0.429171144319416,0.0977525716343665,0.756804504685845,1
"Ptpdc1",0.314569754936815,1.96598847217128,0.0977249887587824,0.756837679392293,1
"1700001J03Rik",-0.105542042032161,0.37600675108802,0.0976397185870864,0.756940268849487,1
"E2f1",0.26921969830986,3.06757021901815,0.0976283195170464,0.756953986928644,1
"Gm42141",0.146720651126452,0.47723635872578,0.0975882056856409,0.757002268465987,1
"Serpinc1",0.0942604510823921,0.342111019900495,0.0975129822161056,0.7570928378803,1
"4632404H12Rik",0.160510149577829,2.77251226057894,0.0974857053059589,0.757125688907568,1
"Puf60",0.129698263279179,6.73650282249113,0.0973588960336314,0.757278478483411,1
"Gm47556",0.10945617549565,0.122446607106183,0.0972823904169196,0.757370711304319,1
"Prodh",-0.250157687164964,1.57352740015056,0.0967796511067147,0.757977793428658,1
"Cdca4",0.186792715691517,4.37303770097772,0.0967173280709128,0.758053172241761,1
"3110043J17Rik",0.131350370396726,0.336421179436367,0.096681937996648,0.758095987916303,1
"5330416C01Rik",-0.268227295888387,0.580787671607834,0.096605830435564,0.758188093686571,1
"Gm48040",0.104814193440306,0.171231331467089,0.0965276993389257,0.758282689860967,1
"Ciita",0.131700246145223,0.434545607637477,0.0964745011946184,0.758347122889706,1
"Trav12-2",-0.111161693897142,0.160679410353509,0.0963660440757842,0.758478545532879,1
"Gtf2h2",0.284191512184037,2.97844705744673,0.0962347836085145,0.758637708869009,1
"Ocel1",0.170594185002227,3.43051116917106,0.0960097881401867,0.75891081084162,1
"Trim13",-0.12738311495154,1.30101722720786,0.0960074842386734,0.758913609160773,1
"Cd209a",-0.367937059409963,2.52568011505352,0.0958619406938127,0.759090461225382,1
"mt-Tp",-0.590370815327047,9.27549061402087,0.0956882325929888,0.759301729670233,1
"Rpl19",-0.131755930906515,7.7735691493419,0.0955930531436923,0.75941757882304,1
"Vps8",-0.0978196779661931,1.55470579740282,0.0955491289350712,0.759471063226665,1
"Accs",0.252790971366929,2.87070660771898,0.0955430907687549,0.759478416668175,1
"Atad2",-0.246934205213079,2.48617843481857,0.0955006830434815,0.759530069131184,1
"Rpl7a",0.123594292802569,7.35032862465001,0.0953748183945975,0.759683446061395,1
"Hspe1-ps4",0.110637914317305,0.163942969645961,0.0952384166211626,0.759849788947885,1
"Gm3745",-0.154326805390071,0.233487044228224,0.0951982141827766,0.759898841052169,1
"Coa5",-0.1603512658956,5.32658583294855,0.0951913331837333,0.759907237888914,1
"Krtcap2",-0.111003374774811,6.90192520054331,0.0951863331136993,0.759913339649751,1
"Chrne",0.215265927062676,0.608472921183826,0.0950318962302888,0.760101891130595,1
"Stk38l",0.207027694185141,1.64859496768142,0.094981318112138,0.760163678353405,1
"Mrps24",0.106474626960949,4.56390355492288,0.094841843585453,0.760334156814521,1
"Ighg2c",-0.0907380097624376,0.242429568761904,0.0948112573626904,0.760371560475286,1
"Notch3",0.303610617928767,0.75776526416085,0.0945930291193142,0.760638622557666,1
"Ppp1r15a",-0.368382918543231,6.63263787818678,0.0945847522815924,0.760648758189837,1
"Gm14016",-0.158517655555137,0.364922998791879,0.0945471995595095,0.760694750536633,1
"Tprn",-0.348403101879943,4.0467295222402,0.0944931570649459,0.760760956175857,1
"Dok3",0.321361689915787,5.04389689629328,0.0944843371718916,0.760771763101686,1
"Tnfaip8l1",-0.250182917261013,1.50002578784584,0.0944570685759328,0.760805178538541,1
"Gm13212",0.0692488456262679,0.224494487891302,0.0944502722205181,0.760813507740949,1
"Gm5514",0.301785061289241,4.2552256506326,0.0943990143954253,0.760876336829164,1
"Gm5420",-0.131931854355477,0.361044035888935,0.094387416345012,0.760890555693029,1
"Casp6",-0.206172773527117,3.57807267282548,0.0943804163066581,0.760899137995159,1
"AC112945.1",0.124067440481009,0.20883674919875,0.0943524217374311,0.760933463848962,1
"Gm42516",0.104113842968422,0.149571288196754,0.0943519168239092,0.760934083005615,1
"Rassf1",-0.179531932690942,3.34768846458158,0.0943240622936643,0.760968242795816,1
"Mob1a",-0.173715550491254,5.98128233831142,0.094146862992939,0.761185683326073,1
"Nebl",-0.14412880159814,0.601115469133564,0.0941280941484077,0.761208727642505,1
"Fcer1a",0.143088140677242,0.438429948634694,0.0940084361698371,0.761355702549442,1
